Price,Size,Bedrooms,Parking_Spots,Bathrooms,Condo,IPTU,Neighborhood,City,District
1023,64,3,1,2,753,44,Pechincha,Rio de Janeiro,oeste
600,15,1,0,1,450,0,Centro,Rio de Janeiro,centro
6500,300,3,2,5,200,0,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
8900,212,4,2,4,2200,914,Ipanema,Rio de Janeiro,sul
4650,91,3,1,3,1358,239,Flamengo,Rio de Janeiro,sul
1100,50,2,1,2,0,0,Guaratiba, Rio de Janeiro,oeste
750,49,2,1,1,0,0,Campo Grande,Rio de Janeiro,oeste
3500,83,3,2,2,907,198,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
7000,336,3,3,5,1296,639,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
600,50,2,0,1,0,0,Campo Grande,Rio de Janeiro,oeste
1100,52,2,1,1,200,0,Vista Alegre,Rio de Janeiro,norte
1100,62,2,1,1,500,39,Realengo,Rio de Janeiro,oeste
750,60,2,1,1,50,0,Campo Grande, Rio de Janeiro,oeste
1000,60,2,1,1,315,0,Campo Grande,Rio de Janeiro,oeste
1700,80,2,0,1,150,73,Maracanã,Rio de Janeiro,norte
1700,62,2,1,2,650,100,Pechincha,Rio de Janeiro,oeste
800,55,2,1,1,500,0,Olaria,Rio de Janeiro,norte
5070,360,4,3,4,0,102,Anil,Rio de Janeiro,oeste
1500,67,3,1,2,336,74,Freguesia,Rio de Janeiro,norte
1000,60,2,1,1,0,0,Campo Grande,Rio de Janeiro,oeste
1020,65,2,1,1,770,0,Itanhangá,Rio de Janeiro,oeste
1600,60,2,0,1,850,114,Tijuca, Rio de Janeiro,norte
810,41,1,0,1,0,0,Rocha Miranda,Rio de Janeiro,norte
1310,62,2,1,1,584,63,Praça Seca, Rio de Janeiro,oeste
1900,70,2,1,2,120,60,Tijuca,Rio de Janeiro,norte
1500,29,1,0,1,611,284,Copacabana,Rio de Janeiro,sul
980,68,2,0,1,0,0,Irajá,Rio de Janeiro,norte
1100,30,1,0,1,650,0,Centro,Rio de Janeiro,centro
9000,239,4,1,4,3072,184,Copacabana,Rio de Janeiro,sul
1700,62,2,1,2,650,100,Pechincha,Rio de Janeiro,oeste
800,55,2,1,1,500,0,Olaria,Rio de Janeiro,norte
5070,360,4,3,4,0,102,Anil,Rio de Janeiro,oeste
1500,67,3,1,2,336,74,Freguesia,Rio de Janeiro,norte
1000,60,2,1,1,0,0,Campo Grande,Rio de Janeiro,oeste
1020,65,2,1,1,770,0,Itanhangá,Rio de Janeiro,oeste
1600,60,2,0,1,850,114,Tijuca, Rio de Janeiro,norte
810,41,1,0,1,0,0,Rocha Miranda,Rio de Janeiro,norte
1310,62,2,1,1,584,63,Praça Seca, Rio de Janeiro,oeste
1900,70,2,1,2,120,60,Tijuca,Rio de Janeiro,norte
1500,29,1,0,1,611,284,Copacabana,Rio de Janeiro,sul
980,68,2,0,1,0,0,Irajá,Rio de Janeiro,norte
1100,30,1,0,1,650,0,Centro,Rio de Janeiro,centro
9000,239,4,1,4,3072,184,Copacabana,Rio de Janeiro,sul
1500,75,3,0,1,475,0,Praça da Bandeira,Rio de Janeiro,norte
2700,96,3,1,2,1100,175,Freguesia de Jacarepaguá,Rio de Janeiro,oeste
1600,90,2,1,2,80,80,Méier,Rio de Janeiro,norte
1700,18,1,0,1,421,0,Copacabana,Rio de Janeiro,sul
1600,126,2,1,1,1145,186,Freguesia de Jacarepaguá,Rio de Janeiro,oeste
1380,65,2,1,2,630,0,Engenho De Dentro,Rio de Janeiro,norte
1700,50,1,0,1,400,0,Centro,Rio de Janeiro,centro
1100,55,1,0,1,0,33,Grajaú,Rio de Janeiro,norte
3500,35,1,1,1,861,559,Botafogo,Rio de Janeiro,sul
2000,90,2,1,2,100,1100,Pechincha,Rio de Janeiro,oeste
1400,80,2,1,2,970,1090,Vargem Pequena,Rio de Janeiro,oeste
1800,120,3,1,2,0,827,Campo Grande,Rio de Janeiro,oeste
800,86,1,0,1,0,44,Ramos,Rio de Janeiro,norte
5000,140,1,0,1,1000,500,São Conrado,Rio de Janeiro,sul
2100,70,2,1,2,190,127,Jardim Guanabara, Rio de Janeiro,norte
1300,110,2,0,1,0,0,Campo Grande,Rio de Janeiro,oeste
2800,121,3,1,3,800,205,Maracanã,Rio de Janeiro,norte
800,60,2,1,1,720,0,Campo Grande,Rio de Janeiro,oeste
850,54,2,0,1,692,0,Itanhangá,Rio de Janeiro,oeste
5500,220,3,1,3,1700,582,Leme, Rio de Janeiro,sul
2600,80,2,0,1,0,0,Marechal Hermes,Rio de Janeiro,norte
599,35,1,1,1,0,0,Vargem Grande,Rio de Janeiro,oeste
690,40,2,0,1,250,0,Pilares,Rio de Janeiro,norte
2900,94,3,0,1,1400,350,Flamengo,Rio de Janeiro,sul
3500,10,2,2,3,0,0,Jacarepaguá,Rio de Janeiro,oeste
950,52,2,0,1,130,0,Ilha do Governador,Rio de Janeiro,norte
940,60,1,1,1,350,50,Freguesia,Rio de Janeiro,norte
6500,180,4,1,2,1800,500,Copacabana,Rio de Janeiro,sul
4500,145,2,2,1,2000,400,Jacarepaguá,Rio de Janeiro,oeste
4500,129,3,0,1,800,309,Copacabana,Rio de Janeiro,sul
2200,90,3,1,2,0,10,Bento Ribeiro,Rio de Janeiro,norte
1300,73,2,0,1,50,0,Bento Ribeiro,Rio de Janeiro,norte
1250,60,2,0,1,0,0,Piedade,Rio de Janeiro,norte
700,59,1,0,1,0,0,Campo Grande, Rio de Janeiro,oeste
6300,203,3,2,2,2464,934,Botafogo,Rio de Janeiro,sul
2500,132,3,2,3,1350,288,Tijuca,Rio de Janeiro,norte
1600,43,1,0,1,520,75,Centro,Rio de Janeiro,centro
0,600,6,4,9,1800,1620,Barra da Tijuca,Rio de Janeiro,oeste
1600,35,1,0,1,510,82,Copacabana,Rio de Janeiro,sul
810,41,1,0,1,0,0,Rocha Miranda,Rio de Janeiro,norte
1310,62,2,1,1,584,63,Praça Seca, Rio de Janeiro,oeste
1900,70,2,1,2,120,60,Tijuca,Rio de Janeiro,norte
980,68,2,0,1,0,0,Irajá,Rio de Janeiro,norte
1100,30,1,0,1,650,0,Centro,Rio de Janeiro,centro
9000,239,4,1,4,3072,184,Copacabana,Rio de Janeiro,sul
1500,75,3,0,1,475,0,Praça da Bandeira,Rio de Janeiro,norte
2700,96,3,1,2,1100,175,Freguesia de Jacarepaguá,Rio de Janeiro,oeste
1600,90,2,1,2,80,80,Méier,Rio de Janeiro,norte
1700,18,1,0,1,421,0,Copacabana,Rio de Janeiro,sul
1600,126,2,1,1,1145,186,Freguesia de Jacarepaguá,Rio de Janeiro,oeste
1380,65,2,1,2,630,0,Engenho De Dentro,Rio de Janeiro,norte
1700,50,1,0,1,400,0,Centro,Rio de Janeiro,centro
1100,55,1,0,1,0,33,Grajaú,Rio de Janeiro,norte
3500,35,1,1,1,861,559,Botafogo,Rio de Janeiro,sul
2000,90,2,1,2,100,1100,Pechincha,Rio de Janeiro,oeste
1400,80,2,1,2,970,1090,Vargem Pequena,Rio de Janeiro,oeste
1800,120,3,1,2,0,827,Campo Grande,Rio de Janeiro,oeste
800,86,1,0,1,0,44,Ramos,Rio de Janeiro,norte
1000,62,2,5,1,0,28,Piedade,Rio de Janeiro,norte
1000,40,2,1,1,0,0,Guaratiba,Rio de Janeiro,oeste
5000,140,1,0,1,1000,500,São Conrado,Rio de Janeiro,sul
2100,70,2,1,2,190,127,Jardim Guanabara, Rio de Janeiro,norte
1300,110,2,0,1,0,0,Campo Grande,Rio de Janeiro,oeste
2800,121,3,1,3,800,205,Maracanã,Rio de Janeiro,norte
800,60,2,1,1,720,0,Campo Grande,Rio de Janeiro,oeste
4000,33,1,0,1,699,100,Copacabana,Rio de Janeiro,sul
1100,52,2,1,1,250,0,Vila da Penha,Rio de Janeiro,norte
1181,110,1,0,1,0,106,Méier,Rio de Janeiro,norte
1000,68,2,1,1,0,0,Madureira,Rio de Janeiro,norte
480,20,1,0,1,146,0,Irajá,Rio de Janeiro,norte
6000,86,3,1,3,1530,297,Copacabana,Rio de Janeiro,sul
4200,200,3,2,9,750,195,Vargem Grande,Rio de Janeiro,oeste
2100,45,1,1,2,600,80,Freguesia de Jacarepaguá,Rio de Janeiro,oeste
1100,60,2,0,1,300,0,São Cristóvão,Rio de Janeiro,centro
540,20,1,0,1,0,0,Oswaldo Cruz,Rio de Janeiro,norte
1000,33,0,0,1,460,0,Centro,Rio de Janeiro,centro
900,56,2,1,1,193,0,Campo Grande,Rio de Janeiro,oeste
1100,44,2,0,1,311,0,Méier,Rio de Janeiro,norte
5000,155,3,1,3,2241,579,Ipanema,Rio de Janeiro,sul
700,60,2,0,1,0,0,Bangu,Rio de Janeiro,oeste
1100,64,2,1,1,400,0,Penha,Rio de Janeiro,norte
1120,79,3,2,1,450,0,Méier,Rio de Janeiro,norte
700,70,1,0,1,0,355,Guadalupe,Rio de Janeiro,norte
5000,100,2,3,2,0,184,Pechincha,Rio de Janeiro,oeste
500,65,2,1,1,400,0,Penha,Rio de Janeiro,norte
2100,100,3,1,1,2094,147,Humaitá,Rio de Janeiro,sul
5000,70,2,1,2,1280,310,Ipanema,Rio de Janeiro,sul
450,28,1,0,1,140,0,Ramos,Rio de Janeiro,norte
2800,156,3,2,3,1500,300,Tijuca,Rio de Janeiro,norte
1300,50,2,0,1,815,72,Andaraí, Rio de Janeiro,norte
1300,100,3,1,2,800,150,Tijuca,Rio de Janeiro,norte
1000,70,2,0,1,200,0,Irajá,Rio de Janeiro,norte
980,74,3,1,1,554,50,Olaria,Rio de Janeiro,norte
1000,50,1,0,1,90,876,Méier,Rio de Janeiro,norte
3000,74,2,1,2,1000,164,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
1100,48,2,1,1,435,1,Freguesia de Jacarepaguá,Rio de Janeiro,oeste
4000,33,1,0,1,699,100,Copacabana,Rio de Janeiro,sul
1100,52,2,1,1,250,0,Vila da Penha,Rio de Janeiro,norte
1181,110,1,0,1,0,106,Méier,Rio de Janeiro,norte
1000,68,2,1,1,0,0,Madureira,Rio de Janeiro,norte
480,20,1,0,1,146,0,Irajá,Rio de Janeiro,norte
6000,86,3,1,3,1530,297,Copacabana,Rio de Janeiro,sul
2100,45,1,1,2,600,80,Freguesia de Jacarepaguá,Rio de Janeiro,oeste
1100,60,2,0,1,300,0,São Cristóvão,Rio de Janeiro,centro
540,20,1,0,1,0,0,Oswaldo Cruz,Rio de Janeiro,norte
1000,33,0,0,1,460,0,Centro,Rio de Janeiro,centro
900,56,2,1,1,193,0,Campo Grande,Rio de Janeiro,oeste
1000,51,1,1,1,426,0,Penha Circular,Rio de Janeiro,norte
1200,80,3,1,2,830,1000,Pechincha,Rio de Janeiro,oeste
2100,70,2,1,2,500,125,Vargem Pequena,Rio de Janeiro,oeste
3000,150,2,4,2,0,0,Taquara,Rio de Janeiro,oeste
1200,62,2,0,2,546,72,Vila Isabel,Rio de Janeiro,norte
1500,35,1,0,1,563,119,Copacabana,Rio de Janeiro,sul
1250,28,1,0,1,0,0,Botafogo,Rio de Janeiro,sul
5800,169,3,2,2,1950,413,Barra da Tijuca,Rio de Janeiro,oeste
1100,80,2,0,1,250,0,São Cristóvão,Rio de Janeiro,centro
3100,90,2,1,1,950,71,Tijuca,Rio de Janeiro,norte
650,60,2,0,1,65,65,Campo Grande, Rio de Janeiro,oeste
1600,85,3,0,1,0,57,Curicica,Rio de Janeiro,oeste
450,47,1,0,1,555,0,Méier,Rio de Janeiro,norte
800,48,2,1,1,508,0,Oswaldo Cruz,Rio de Janeiro,norte
2900,60,3,1,2,0,100,Jacarepaguá,Rio de Janeiro,oeste
3950,154,3,2,4,925,294,Freguesia de Jacarepaguá,Rio de Janeiro,oeste
850,35,1,0,1,0,100,Olaria,Rio de Janeiro,norte
3300,96,1,1,2,870,125,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
1600,68,2,1,1,525,745,Ilha do Governador,Rio de Janeiro,norte
700,50,1,1,1,0,0,Realengo,Rio de Janeiro,oeste
500,30,1,0,1,30,0,Campo Grande,Rio de Janeiro,oeste
4000,124,0,0,2,0,0,Campo Grande,Rio de Janeiro,oeste
1100,75,2,1,1,469,0,Irajá,Rio de Janeiro,norte
1100,80,2,1,2,239,0,Campo Grande,Rio de Janeiro,oeste
2300,120,3,2,3,1430,250,Tijuca,Rio de Janeiro,norte
1800,90,2,1,2,0,28,Taquara,Rio de Janeiro,oeste
1900,105,2,1,2,1600,347,Humaitá,Rio de Janeiro,sul
600,40,1,0,1,800,0,Centro,Rio de Janeiro,centro
900,22,1,0,1,320,0,Tijuca, Rio de Janeiro,norte
770,45,2,1,1,350,0,Campo Grande,Rio de Janeiro,oeste
600,47,2,1,1,362,0,Campo Grande,Rio de Janeiro,oeste
7000,2800,0,0,0,0,1100,Vargem Grande,Rio de Janeiro,oeste
1105,51,1,0,1,0,70,Grajaú,Rio de Janeiro,norte
1400,58,2,1,1,520,70,Taquara,Rio de Janeiro,oeste
850,25,1,0,1,430,21,Centro,Rio de Janeiro,centro
600,40,1,0,1,200,0,Campo Grande,Rio de Janeiro,oeste
1600,80,3,1,2,0,55,Méier,Rio de Janeiro,norte
6500,296,4,1,4,2850,1108,Flamengo,Rio de Janeiro,sul
1000,70,2,1,1,0,0,Campo Grande,Rio de Janeiro,oeste
2100,110,3,1,2,50,100,Praça Seca,Rio de Janeiro,oeste
1850,63,2,1,2,510,97,Engenho De Dentro,Rio de Janeiro,norte
1800,71,2,1,1,800,1306,Tijuca,Rio de Janeiro,norte
1000,42,2,1,1,300,0,Pechincha,Rio de Janeiro,oeste
1100,71,2,1,2,899,91,Méier,Rio de Janeiro,norte
800,49,2,1,1,250,0,Pechincha,Rio de Janeiro,oeste
2500,69,2,1,1,0,0,Jacarepaguá,Rio de Janeiro,oeste
3500,100,3,3,3,550,206,Jardim Guanabara,Rio de Janeiro,norte
1000,79,2,1,2,370,0,Penha Circular,Rio de Janeiro,norte
650,55,1,0,1,0,0,Rocha Miranda,Rio de Janeiro,norte
650,41,1,1,1,330,0,Taquara,Rio de Janeiro,oeste
890,45,2,1,1,720,0,Todos os Santos,Rio de Janeiro,norte
8901,200,2,0,3,1443,574,Copacabana, Rio de Janeiro,sul
5500,98,2,1,3,2200,650,Lagoa,Rio de Janeiro,sul
880,45,1,1,2,410,50,Olaria,Rio de Janeiro,norte
7000,2800,0,0,0,0,1100,Vargem Grande,Rio de Janeiro,oeste
1105,51,1,0,1,0,70,Grajaú,Rio de Janeiro,norte
1400,58,2,1,1,520,70,Taquara,Rio de Janeiro,oeste
850,25,1,0,1,430,21,Centro,Rio de Janeiro,centro
600,40,1,0,1,200,0,Campo Grande,Rio de Janeiro,oeste
1600,80,3,1,2,0,55,Méier,Rio de Janeiro,norte
6500,296,4,1,4,2850,1108,Flamengo,Rio de Janeiro,sul
1000,70,2,1,1,0,0,Campo Grande,Rio de Janeiro,oeste
2100,110,3,1,2,50,100,Praça Seca,Rio de Janeiro,oeste
2200,80,2,1,2,0,0,Taquara,Rio de Janeiro,oeste
1850,63,2,1,2,510,97,Engenho De Dentro,Rio de Janeiro,norte
1800,71,2,1,1,800,1306,Tijuca,Rio de Janeiro,norte
1000,42,2,1,1,300,0,Pechincha,Rio de Janeiro,oeste
1100,71,2,1,2,899,91,Méier,Rio de Janeiro,norte
800,49,2,1,1,250,0,Pechincha,Rio de Janeiro,oeste
3500,100,3,3,3,550,206,Jardim Guanabara,Rio de Janeiro,norte
1000,79,2,1,2,370,0,Penha Circular,Rio de Janeiro,norte
650,55,1,0,1,0,0,Rocha Miranda,Rio de Janeiro,norte
650,41,1,1,1,330,0,Taquara,Rio de Janeiro,oeste
890,45,2,1,1,720,0,Todos os Santos,Rio de Janeiro,norte
8901,200,2,0,3,1443,574,Copacabana, Rio de Janeiro,sul
5500,98,2,1,3,2200,650,Lagoa,Rio de Janeiro,sul
880,45,1,1,2,410,50,Olaria,Rio de Janeiro,norte
1350,65,2,1,1,300,0,Madureira,Rio de Janeiro,norte
1000,28,1,0,1,490,0,Botafogo,Rio de Janeiro,sul
1000,42,2,1,1,300,0,Pechincha,Rio de Janeiro,oeste
1100,71,2,1,2,899,91,Méier,Rio de Janeiro,norte
800,49,2,1,1,250,0,Pechincha,Rio de Janeiro,oeste
3500,100,3,3,3,550,206,Jardim Guanabara,Rio de Janeiro,norte
1000,79,2,1,2,370,0,Penha Circular,Rio de Janeiro,norte
650,55,1,0,1,0,0,Rocha Miranda,Rio de Janeiro,norte
1100,35,1,1,1,585,0,Campo Grande,Rio de Janeiro,oeste
650,41,1,1,1,330,0,Taquara,Rio de Janeiro,oeste
890,45,2,1,1,720,0,Todos os Santos,Rio de Janeiro,norte
8901,200,2,0,3,1443,574,Copacabana, Rio de Janeiro,sul
5500,98,2,1,3,2200,650,Lagoa,Rio de Janeiro,sul
750,42,2,1,1,205,0,Campo Grande, Rio de Janeiro,oeste
880,45,1,1,2,410,50,Olaria,Rio de Janeiro,norte
5400,140,3,2,2,1600,610,Jardim Botânico,Rio de Janeiro,sul
1350,65,2,1,1,300,0,Madureira,Rio de Janeiro,norte
1000,28,1,0,1,490,0,Botafogo,Rio de Janeiro,sul
1350,110,2,1,1,850,1600,Praça Seca,Rio de Janeiro,oeste
1300,60,2,0,1,0,0,Bonsucesso,Rio de Janeiro,norte
5500,93,3,2,2,1300,350,Barra da Tijuca,Rio de Janeiro,oeste
2700,64,2,1,1,100,69,Tijuca,Rio de Janeiro,norte
4000,99,2,0,1,980,239,Ipanema,Rio de Janeiro,sul
600,69,2,0,1,410,0,Madureira,Rio de Janeiro,norte
2400,73,2,0,2,600,78,Tijuca,Rio de Janeiro,norte
7000,300,4,1,4,2620,894,Copacabana,Rio de Janeiro,sul
800,50,2,0,1,170,0,Piedade,Rio de Janeiro,norte
800,40,1,0,1,0,0,São Cristóvão, Rio de Janeiro,centro
1600,100,3,1,1,650,180,Tijuca,Rio de Janeiro,norte
1850,138,3,2,2,1740,188,Vila Isabel,Rio de Janeiro,norte
1200,66,2,0,1,0,64,Méier,Rio de Janeiro,norte
2650,85,3,1,3,900,190,Tijuca,Rio de Janeiro,norte
3600,95,3,2,3,1722,522,Lagoa,Rio de Janeiro,sul
850,49,2,1,1,0,0,Oswaldo Cruz,Rio de Janeiro,norte
2230,64,2,1,2,1060,133,Freguesia,Rio de Janeiro,norte
8000,201,3,0,5,2612,767,Copacabana,Rio de Janeiro,sul
680,48,2,0,1,305,0,Praça Seca, Rio de Janeiro,oeste
800,60,2,1,1,340,0,Penha,Rio de Janeiro,norte
780,50,1,0,1,50,0,Jacarepaguá,Rio de Janeiro,oeste
800,116,2,1,1,854,62,Praça Seca,Rio de Janeiro,oeste
970,30,1,0,1,0,0,Vargem Pequena,Rio de Janeiro,oeste
1600,25,1,0,1,256,68,Praça da Bandeira,Rio de Janeiro,norte
1450,65,2,1,1,300,0,Vista Alegre,Rio de Janeiro,norte
800,60,2,1,2,782,59,Méier,Rio de Janeiro,norte
900,50,2,0,1,100,0,Padre Miguel, Rio de Janeiro,oeste
1700,85,2,1,2,770,0,Bonsucesso,Rio de Janeiro,norte
4200,58,2,0,1,506,171,Jardim Botânico, Rio de Janeiro,sul
2000,53,2,1,2,470,0,Taquara,Rio de Janeiro,oeste
1900,105,3,1,3,280,70,Pechincha,Rio de Janeiro,oeste
5900,280,4,1,3,2210,700,Copacabana,Rio de Janeiro,sul
5500,2895,4,0,2,0,1215,Vargem Grande,Rio de Janeiro,oeste
600,22,1,0,1,150,0,Piedade,Rio de Janeiro,norte
920,42,1,0,1,0,0,Engenho De Dentro,Rio de Janeiro,norte
850,65,2,0,1,0,0,Bento Ribeiro,Rio de Janeiro,norte
1590,72,2,1,2,910,0,Rio Comprido,Rio de Janeiro,centro
1000,60,2,0,1,0,0,Penha Circular,Rio de Janeiro,norte
2000,65,2,0,2,450,0,Grajaú,Rio de Janeiro,norte
700,50,2,0,1,426,0,Rocha,Rio de Janeiro,norte
880,65,2,1,1,0,0,Guaratiba,Rio de Janeiro,oeste
670,30,1,0,1,0,0,Coelho Neto, Rio de Janeiro,norte
799,60,2,0,1,0,0,Realengo,Rio de Janeiro,oeste
5000,278,4,1,3,2969,649,Flamengo,Rio de Janeiro,sul
580,30,1,0,1,0,0,Honório Gurgel, Rio de Janeiro,norte
7070,160,4,1,3,1065,428,Flamengo,Rio de Janeiro,sul
600,47,2,1,1,330,0,Campo Grande,Rio de Janeiro,oeste
2250,80,3,0,2,1300,267,Botafogo,Rio de Janeiro,sul
4200,65,2,0,1,900,315,Leblon,Rio de Janeiro,sul
1500,60,2,1,1,550,0,Jardim Sulacap,Rio de Janeiro,oeste
3100,82,2,0,2,1400,180,Copacabana,Rio de Janeiro,sul
6000,250,3,2,5,150,300,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
1074,70,2,0,1,130,0,Quintino Bocaiuva,Rio de Janeiro,norte
600,45,2,0,1,280,0,Santa Cruz,Rio de Janeiro,oeste
1600,30,1,0,1,543,0,Laranjeiras,Rio de Janeiro,sul
4500,400,3,3,4,0,140,Campo Grande,Rio de Janeiro,oeste
650,55,1,0,1,0,0,Taquara,Rio de Janeiro,oeste
1100,49,1,1,1,458,0,Engenho Novo,Rio de Janeiro,norte
2000,38,1,0,1,820,170,Tijuca,Rio de Janeiro,norte
2000,44,1,0,2,658,86,Botafogo,Rio de Janeiro,sul
1200,78,3,1,2,720,104,Lins de Vasconcelos,Rio de Janeiro,norte
3000,85,2,0,1,1008,100,Humaitá,Rio de Janeiro,sul
700,87,2,0,1,0,0,Campo Grande, Rio de Janeiro,oeste
2720,90,3,0,1,400,48,Méier,Rio de Janeiro,norte
1801,150,4,1,2,90,0,Méier,Rio de Janeiro,norte
4000,140,3,1,2,1100,124,Flamengo,Rio de Janeiro,sul
3500,180,3,4,5,1570,528,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
450,50,2,1,1,250,0,Campo Grande,Rio de Janeiro,oeste
1000,44,2,1,1,275,0,Taquara,Rio de Janeiro,oeste
1200,60,2,1,1,300,0,Vila da Penha,Rio de Janeiro,norte
3700,200,2,1,5,0,257,Vila Isabel,Rio de Janeiro,norte
1600,56,1,0,2,585,0,Andaraí,Rio de Janeiro,norte
1000,65,1,1,1,0,54,Jacarepaguá,Rio de Janeiro,oeste
3800,110,3,0,2,1000,200,Copacabana,Rio de Janeiro,sul
1100,62,2,0,1,250,93,Bonsucesso,Rio de Janeiro,norte
1250,85,2,1,1,0,0,Marechal Hermes,Rio de Janeiro,norte
1000,30,1,0,1,614,0,Centro,Rio de Janeiro,centro
5500,115,3,2,3,1700,300,Jacarepaguá,Rio de Janeiro,oeste
3025,88,3,2,3,836,242,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
2415,100,2,1,1,450,84,São Cristóvão,Rio de Janeiro,centro
7500,153,4,3,4,1060,365,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
1200,40,1,0,2,250,0,Vila Isabel,Rio de Janeiro,norte
2100,70,2,1,2,500,125,Camorim,Rio de Janeiro,oeste
1200,83,2,0,1,180,406,Campo Grande,Rio de Janeiro,oeste
700,60,2,1,1,268,0,Campo Grande, Rio de Janeiro,oeste
1500,44,2,0,1,0,0,Vargem Pequena,Rio de Janeiro,oeste
450,30,1,0,1,0,0,Senador Camará, Rio de Janeiro,oeste
3699,45,1,0,1,850,220,Leblon,Rio de Janeiro,sul
3000,75,2,1,2,1202,200,Copacabana,Rio de Janeiro,sul
1250,50,2,1,1,520,40,Vargem Pequena,Rio de Janeiro,oeste
1500,70,2,3,2,450,0,Campo Grande,Rio de Janeiro,oeste
1200,57,2,1,2,250,35,Bangu,Rio de Janeiro,oeste
1200,49,2,1,1,260,0,Higienópolis,Rio de Janeiro,norte
2100,79,3,1,2,900,189,Tijuca, Rio de Janeiro,norte
2100,70,2,1,2,500,125,Curicica,Rio de Janeiro,oeste
7300,170,3,1,3,2700,850,Botafogo,Rio de Janeiro,sul
750,55,2,0,1,200,0,Penha,Rio de Janeiro,norte
1590,70,2,1,2,935,115,Grajaú,Rio de Janeiro,norte
1310,62,2,0,2,531,63,Praça Seca,Rio de Janeiro,oeste
950,50,1,0,1,0,0,Piedade,Rio de Janeiro,norte
4400,135,4,2,4,2200,0,Barra da Tijuca, Rio de Janeiro,oeste
3200,64,2,0,2,1200,116,Laranjeiras,Rio de Janeiro,sul
7000,185,3,2,3,1350,570,Barra da Tijuca,Rio de Janeiro,oeste
3850,124,3,1,1,1015,244,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
1200,50,1,1,1,0,0,Campo Grande,Rio de Janeiro,oeste
1350,56,2,0,1,496,0,Madureira,Rio de Janeiro,norte
2910,128,2,0,2,0,75,Méier,Rio de Janeiro,norte
1300,60,1,1,1,430,90,Pechincha,Rio de Janeiro,oeste
4600,110,3,1,3,1020,175,Copacabana,Rio de Janeiro,sul
7000,190,4,3,4,1365,550,Barra da Tijuca,Rio de Janeiro,oeste
2300,89,3,1,2,715,100,Vargem Pequena,Rio de Janeiro,oeste
1400,65,2,0,2,400,0,Bonsucesso,Rio de Janeiro,norte
1200,55,2,0,1,0,0,Taquara,Rio de Janeiro,oeste
2200,50,2,0,2,0,0,Laranjeiras,Rio de Janeiro,sul
4280,100,2,2,2,0,0,São Cristóvão,Rio de Janeiro,centro
1800,90,3,2,2,1144,105,Freguesia,Rio de Janeiro,norte
1200,68,2,1,1,500,0,Vila Isabel,Rio de Janeiro,norte
2900,90,2,1,2,900,280,Copacabana,Rio de Janeiro,sul
5700,180,3,1,1,0,0,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
2750,75,2,0,2,0,79,Tijuca,Rio de Janeiro,norte
580,41,2,1,1,270,0,Campo Grande,Rio de Janeiro,oeste
1500,65,2,1,3,0,28,Taquara,Rio de Janeiro,oeste
800,50,1,1,1,470,0,Tauá,Rio de Janeiro,norte
700,50,1,0,1,0,0,Rocha Miranda,Rio de Janeiro,norte
900,48,2,1,1,347,0,Taquara,Rio de Janeiro,oeste
1700,84,2,1,2,790,118,Tijuca,Rio de Janeiro,norte
4500,170,3,1,3,1833,488,Flamengo, Rio de Janeiro,sul
2700,90,2,1,2,650,65,Taquara, Rio de Janeiro,oeste
4000,120,2,1,2,700,280,Botafogo, Rio de Janeiro,sul
5000,195,3,1,2,1643,677,Copacabana,Rio de Janeiro,sul
637,40,1,1,1,200,0,Campo Grande,Rio de Janeiro,oeste
1900,100,3,1,3,1242,147,Tijuca,Rio de Janeiro,norte
3500,88,2,1,1,1409,344,Copacabana, Rio de Janeiro,sul
1100,60,1,1,1,291,0,Cachambi,Rio de Janeiro,norte
3000,98,3,2,2,1980,191,Tijuca,Rio de Janeiro,norte
2400,110,2,0,2,1400,255,Botafogo,Rio de Janeiro,sul
4500,133,4,2,4,2000,511,Leblon,Rio de Janeiro,sul
1800,40,1,0,1,660,180,Ipanema,Rio de Janeiro,sul
800,60,3,0,1,90,10,Irajá,Rio de Janeiro,norte
1350,22,1,0,1,452,0,Catete,Rio de Janeiro,sul
1490,50,2,1,1,65,0,Engenho Novo,Rio de Janeiro,norte
3895,154,3,0,5,923,294,Anil,Rio de Janeiro,oeste
3200,200,3,1,2,1210,1300,Tijuca,Rio de Janeiro,norte
2600,90,2,0,3,760,0,Centro,Rio de Janeiro,centro
1700,84,2,1,2,790,118,Tijuca,Rio de Janeiro,norte
4500,170,3,1,3,1833,488,Flamengo, Rio de Janeiro,sul
4000,120,2,1,2,700,280,Botafogo, Rio de Janeiro,sul
5000,195,3,1,2,1643,677,Copacabana,Rio de Janeiro,sul
637,40,1,1,1,200,0,Campo Grande,Rio de Janeiro,oeste
1900,100,3,1,3,1242,147,Tijuca,Rio de Janeiro,norte
